Time	E	B	G	F	C	A	D	H
15.4166666666667	0.340782602514765	0.0273969903063898	0.0526182492558229	0.0383974399449308	0.00467045056570949	0.214024678167563	0.170391301257382	0.492680904898932
15.5	0.341533268362032	0.0270447426004731	0.0520634646738084	0.0378740899134982	0.0046434223194083	0.212248587338841	0.170766634181015	0.495535883039608
15.5833333333333	0.342279425380799	0.0266965461377603	0.0515056321018914	0.0373559780620282	0.00461753057422114	0.210487228038171	0.171139712690399	0.498370186882335
15.6666666666667	0.343021202923182	0.0263523690111675	0.0509450112202718	0.0368431782604663	0.0045927497990111	0.208740477521139	0.171510601461591	0.501183624349576
15.75	0.343758729447341	0.0260121805908047	0.050381864678465	0.0363357563903483	0.00456905310600885	0.207008214160318	0.17187936472367	0.503976011229439
15.8333333333333	0.34449213251748	0.0256759515239759	0.0498164580953014	0.0358337703448007	0.00454641225081263	0.205290317445266	0.17224606625874	0.506747171175684
15.9166666666667	0.345221538803847	0.0253436537351784	0.0492490600589263	0.0353372700285404	0.00452479763238826	0.203586667982528	0.172610769401923	0.509496935707717
16	0.345947074082733	0.0250152604261036	0.0486799421268004	0.0348462973578746	0.00450417829306915	0.201897147495634	0.172973537041366	0.51222514421059
16.0833333333333	0.346668863236475	0.0246907460756365	0.0481093788256995	0.0343608862607011	0.00448452191855628	0.200221638825101	0.173334431618237	0.514931643935007
16.1666666666667	0.347387030253452	0.024370086439856	0.0475376476517145	0.0338810626765081	0.0044657948379182	0.198560025928432	0.173693515126726	0.517616289997317
16.25	0.348101698228088	0.0240532585520344	0.0469650290702513	0.0334068445563742	0.00444796202359105	0.196912193880117	0.174050849114044	0.520278945379518
16.3333333333333	0.348812989360852	0.0237402407226381	0.0463918065160313	0.0329382418629685	0.00443098709137853	0.195278028871632	0.174406494680426	0.522919480929255
16.4166666666667	0.349521024958256	0.0234310125393271	0.0458182663930907	0.0324752565705505	0.00441483230045195	0.193657418211438	0.174760512479128	0.525537775359821
16.5	0.350225925432854	0.0231255548669553	0.0452446980747809	0.0320178826649702	0.00439945855335017	0.192050250324983	0.175112962716427	0.52813371525016
16.5833333333333	0.350927810303249	0.02282384984757	0.0446713939037686	0.031566106143668	0.00438482539597964	0.190456414754701	0.175463905151624	0.530707195044859
16.6666666666667	0.351626798194083	0.0225258809004127	0.0440986491920355	0.0311199050156748	0.00437089101761438	0.188875802160013	0.175813399097041	0.533258117054156
16.75	0.352323006732483	0.0222316326305985	0.0435267617519027	0.0306792496220312	0.00435761235995797	0.187308304301248	0.176161503366241	0.535786391381537
16.8333333333333	0.353016551408862	0.0219410898245991	0.0429560267372981	0.0302441061603991	0.00434494631682536	0.185753813862793	0.176508275704431	0.538291935127323
16.9166666666667	0.353707544437737	0.0216542364457244	0.0423867314850237	0.0298144402096737	0.00433285093382463	0.184212224276237	0.176853772218869	0.54077467159227
17	0.354396094654158	0.0213710555428035	0.0418191550457794	0.0293902170504026	0.00432128551741902	0.1826834297043	0.177198047327079	0.543234530205161
17.0833333333333	0.355082307513713	0.0210915292501843	0.0412535681841641	0.0289714016647858	0.00431021063492689	0.181167325040827	0.177541153756856	0.545671446522809
17.1666666666667	0.355766285092524	0.0208156387877332	0.0406902333786743	0.0285579587366755	0.00429958811452174	0.179663805910792	0.177883142546262	0.548085362230059
17.25	0.356448126087251	0.0205433644608358	0.0401294048217051	0.0281498526515768	0.0042893810452322	0.178172768670297	0.178224063043625	0.550476225139783
17.3333333333333	0.357127925815091	0.0202746856603964	0.0395713284195502	0.0277470474966467	0.00427955377694203	0.176694110406569	0.178563962907545	0.552843989192886
17.4166666666667	0.357805776213775	0.0200095808628381	0.039016241792401	0.0273495070606949	0.00427007192039015	0.175227728937965	0.178902888106887	0.555188614458299
17.5	0.358481765841573	0.0197480276301027	0.0384643742743476	0.0269571948341834	0.00426090234717057	0.173773522813967	0.179240882920786	0.557510067132985
17.5833333333333	0.359155979877288	0.0194900026096511	0.0379159469133784	0.0265700740092268	0.00425201318973249	0.172331391315188	0.179577989938644	0.559808319541938
17.6666666666667	0.359828500120263	0.0192354815344629	0.03737117247138	0.0261881074795918	0.00424337384138019	0.170901234453365	0.179914250060131	0.562083350138179
17.75	0.360499404990374	0.0189844392230365	0.0368302554241373	0.0258112578406978	0.00423495495627313	0.169482952971365	0.180249702495187	0.564335143502762
17.8333333333333	0.361168769528036	0.018736849579389	0.0362933919613336	0.0254394873896164	0.00422672844942588	0.168076448343181	0.180584384764018	0.566563690344768
17.9166666666667	0.361836665394198	0.0184926855930567	0.0357607699865503	0.0250727581250717	0.00421866749670814	0.166681622773935	0.180918332697099	0.568768987501309
18	0.362503160870346	0.0182519193390944	0.0352325691172673	0.0247110317474403	0.00421074653484477	0.165298379199874	0.181251580435173	0.570951037937527
18.0833333333333	0.363168320858503	0.0180145219780757	0.0347089606848628	0.0243542696587511	0.00420294126141574	0.163926621288374	0.181584160429252	0.573109850746594
18.1666666666667	0.363832206881228	0.0177804637560934	0.0341901077346132	0.0240024329626855	0.00419522863485617	0.16256625343794	0.181916103440614	0.575245441149711
18.25	0.364494877081616	0.0175497140047587	0.0336761650256933	0.0236554824645771	0.00418758687445631	0.161217180778203	0.182247438540808	0.57735783049611
18.3333333333333	0.365156386223299	0.0173222411412019	0.0331672790311761	0.0233133786714122	0.00417999546036154	0.15987930916992	0.182578193111649	0.579447046263051
18.4166666666667	0.365816785690443	0.017098012668072	0.032663587938033	0.0229760817918293	0.00417243513357238	0.158552545204978	0.182908392845222	0.581513122055826
18.5	0.366476123487753	0.0168769951735369	0.0321652216471336	0.0226435517361194	0.00416488789594448	0.15723679620639	0.183238061743877	0.583556097607755
18.5833333333333	0.36713444424047	0.0166591543312832	0.031672301773246	0.0223157481162259	0.00415733701018864	0.155931970228298	0.183567222120235	0.58557601878019
18.6666666666667	0.367791789194369	0.0164444549005165	0.0311849416450364	0.0219926302457447	0.00414976699987077	0.15463797605597	0.183895894597184	0.58757293756251
18.75	0.368448196215763	0.0162328607259611	0.0307032463050693	0.0216741571399239	0.00414216364941193	0.153354723205802	0.184224098107882	0.589546912072126
18.8333333333333	0.369103699791502	0.0160243347378603	0.0302273125098077	0.0213602875156643	0.00413451400408831	0.152082121925318	0.184551849895751	0.591498006554478
18.9166666666667	0.369758331028971	0.0158188389519759	0.0297572287296127	0.0210509797915188	0.00412680637003125	0.150820083193168	0.184879165514485	0.593426291383036
19	0.370412117656091	0.0156163344695889	0.0292930751487439	0.020746192087693	0.0041190303142272	0.149568518719132	0.185206058828045	0.5953318430593
19.0833333333333	0.37106508402132	0.0154167814774989	0.028834923665359	0.0204458822260446	0.00411117666451776	0.148327340944115	0.18553254201066	0.5972147442128
19.1666666666667	0.371717251093653	0.0152201392480243	0.0283828378915141	0.020150007730084	0.00410323750959967	0.14709646304015	0.185858625546826	0.599075083601094
19.25	0.37236863646262	0.0150263661390026	0.0279368731531637	0.019858525824974	0.00409520619902478	0.1458757989104	0.18618431823131	0.600912956109773
19.3333333333333	0.373019254338288	0.0148354195937897	0.0274970764901604	0.0195713934375295	0.0040870773432001	0.144665263189152	0.186509627169144	0.602728462752455
19.4166666666667	0.373669115551259	0.0146472561412607	0.0270634866562552	0.0192885671962182	0.00407884681338776	0.143464771241823	0.18683455777563	0.60452171067079
19.5	0.374318227552674	0.0144618313958095	0.0266361341190975	0.0190100034311599	0.00407051174170504	0.142274239164956	0.187159113776337	0.606292813134456
19.5833333333333	0.374966594414207	0.0142791000573485	0.0262150410602349	0.0187356581741271	0.00406207052112434	0.141093583786222	0.187483297207103	0.608041889541161
19.6666666666667	0.375614216828071	0.0140990159113092	0.0258002213751133	0.0184654871585444	0.0040535228054732	0.13992272266442	0.187807108414035	0.609769065416645
19.75	0.376261092107014	0.013921531828642	0.0253916806730769	0.0181994458194891	0.00404486950943429	0.138761574089476	0.188130546053507	0.611474472414675
19.8333333333333	0.376907214184319	0.013746599765816	0.0249894162773683	0.0179374892936908	0.00403611280854543	0.137610057082444	0.18845360709216	0.61315824831705
19.9166666666667	0.377552573613809	0.0135741707648189	0.0245934172251283	0.0176795724195314	0.00402725613919955	0.136468091395504	0.188776286806904	0.614820537033598
20	0.37819715756984	0.0134041949531577	0.024203664267396	0.0174256497370454	0.00401830419864475	0.135335597511965	0.18909857878492	0.616461488602177
20.0833333333333	0.378840949847304	0.0132366215438579	0.0238201298691089	0.0171756754879196	0.00400926294498422	0.134212496646264	0.189420474923652	0.618081259188673
20.1666666666667	0.379483930861633	0.0130713988354639	0.0234427782091027	0.0169296036154931	0.00400013959717632	0.133098710743963	0.189741965430816	0.619680011087005
20.25	0.380126077648791	0.012908474212039	0.0230715651801115	0.0166873877647578	0.00399094263503452	0.131994162481754	0.190063038824395	0.621257912719119
20.3333333333333	0.380767363865281	0.0127477941431651	0.0227064383887677	0.0164489812823576	0.00398168179922746	0.130898775267456	0.19038368193264	0.622815138634994
20.4166666666667	0.381407759788141	0.0125893041839433	0.0223473371556018	0.016214337216589	0.00397236809127888	0.129812473240015	0.19070387989407	0.624351869512635
20.5	0.382047232314945	0.0124329489749932	0.0219941925150429	0.0159834083174009	0.00396301377356767	0.128735181269504	0.191023616157472	0.625868292158081
20.5833333333333	0.382685744963806	0.0122786722424534	0.0216469272154183	0.0157561470363946	0.00395363236932786	0.127666824957124	0.191342872481903	0.627364599505396
20.6666666666667	0.383323257873369	0.0121264167979812	0.0213054557189534	0.0155325055268239	0.00394423866264858	0.126607330635205	0.191661628936684	0.628840990616678
20.75	0.383959727802819	0.0119761245387529	0.0209696842017722	0.0153124356435947	0.00393484869847415	0.125556625367201	0.191979863901409	0.630297670682054
20.8333333333333	0.384595108131876	0.0118277364474635	0.0206395105538969	0.0150958889432657	0.00392547978260398	0.124514636947697	0.192297554065938	0.631734851019678
20.9166666666667	0.385229349095589	0.0116811927674298	0.0203148248662045	0.0148828166988208	0.00391615035052862	0.123481293892393	0.192614674547794	0.633152748823216
21	0.38586240036708	0.0115364349287232	0.0199955147869494	0.014673170062172	0.00390687852462549	0.122456525327983	0.19293120018354	0.634551584384105
21.0833333333333	0.386494213640277	0.0113934074743022	0.0196814708782858	0.0144669002266622	0.00389768067135469	0.121440260882033	0.193247106820138	0.635931578313819
21.1666666666667	0.387124742864711	0.0112520582351155	0.0193725871032241	0.0142639584418379	0.00388857127009495	0.120432430672968	0.193562371432355	0.63729295129135
21.25	0.387753944245519	0.0111123383301019	0.0190687608256311	0.0140642960134496	0.00387956291314366	0.119432965310077	0.193876972122759	0.638635924063202
21.3333333333333	0.388381776243437	0.0109742021661906	0.01876989281023	0.0138678643034514	0.00387066630571682	0.118441795893508	0.194190888121718	0.639960717443398
21.4166666666667	0.389008199574808	0.0108376074383009	0.0184758872226001	0.0136746147300014	0.0038618902659491	0.117458854014268	0.194504099787404	0.641267552313475
21.5	0.389633177211576	0.010702515129342	0.0181866516291774	0.0134844987674612	0.00385324172489382	0.116484071754227	0.194816588605787	0.642556649622486
21.5833333333333	0.390256674381287	0.0105688895102137	0.0179020969972538	0.0132974679463965	0.00384472572652291	0.115517381686115	0.195128337190643	0.643828230387002
21.6666666666667	0.390878658567092	0.0104366981398056	0.017622137694978	0.0131134738535765	0.00383634542772697	0.114558716873523	0.195439329283546	0.645082515691106
21.75	0.391499099507745	0.0103059118649978	0.0173466914913545	0.0129324681319743	0.00382810209831523	0.113608010870901	0.195749549753872	0.6463197266864
21.8333333333333	0.392117969197603	0.0101765048206604	0.0170756795562447	0.0127544024807669	0.00381999512101557	0.112665197723561	0.196058984598801	0.647540084591999
21.9166666666667	0.392735241886625	0.0100484544296536	0.0168090264603659	0.012579228655335	0.00381202199147451	0.111730211967676	0.196367620943312	0.648743810694536
22	0.393350894080373	0.0099217414028279	0.0165466601752919	0.012406898467263	0.00380417831825721	0.110802988630278	0.196675447040186	0.64993112634816
22.0833333333333	0.393964904540014	0.00979634973902404	0.0162885120734527	0.0122373637843391	0.00379645782284747	0.109883463229263	0.196982452270007	0.651102252974533
22.1666666666667	0.394577254282317	0.00967226672507279	0.016034516928135	0.0120705765305555	0.00378885233964774	0.108971571773384	0.197288627141158	0.652257412062835
22.25	0.395187926579653	0.00954948293579516	0.0157846129134814	0.0119064886861078	0.00378135181597911	0.108067250762256	0.197593963289826	0.653396825169762
22.3333333333333	0.395796906959998	0.00942799223400235	0.015538741604491	0.0117450522873958	0.00377394431208132	0.107170437186355	0.197898453479998	0.654520713919525
22.4166666666667	0.396404183206929	0.00930779177049571	0.0152968479770193	0.0115862194270228	0.00376661600111273	0.106281068527018	0.198202091603464	0.65562930000385
22.5	0.397009745359628	0.00918888198406677	0.015058880407778	0.0114299422537961	0.00375935116915037	0.105399082756442	0.198504872679814	0.656722805181981
22.5833333333333	0.39761358571288	0.00907126660149724	0.0148247906743353	0.0112761729727264	0.0037521322151899	0.104524418337684	0.19880679285644	0.657801451280674
22.6666666666667	0.398215698817071	0.00895495263755902	0.0145945339551155	0.0111248638450288	0.00374493965114561	0.103657014224663	0.199107849408535	0.658865460194206
22.75	0.398816081478193	0.00883995039501416	0.0143680688293995	0.0109759671881215	0.00373775210185046	0.102796809862158	0.199408040739096	0.659915053884365
22.8333333333333	0.399414732757838	0.00872627346461491	0.0141453572773243	0.010829435375627	0.00373054630505603	0.101943745185808	0.199707366378919	0.660950454380457
22.9166666666667	0.400011653973203	0.0086139387251037	0.0139263646798834	0.0106852208373714	0.00372329711143256	0.101097760622116	0.200005826986601	0.661971883779304
23	0.400606848697089	0.0085029663432131	0.0137110598189265	0.0105432760593846	0.00371597748456892	0.10025879708844	0.200303424348544	0.662979564245244
23.0833333333333	0.401200322757897	0.00839337977366589	0.0134994148771596	0.0104035535839002	0.00370855850097262	0.0994267959930034	0.200600161378948	0.663973718010127
23.1666666666667	0.401792084239634	0.00828520575917502	0.0132914054381454	0.0102660060093557	0.00370100935006983	0.0986016992348883	0.200896042119817	0.664954567373325
23.25	0.402382143481908	0.0081784743304436	0.0130870104863023	0.0101305859903923	0.00369329733420534	0.0977834492040379	0.201191071740954	0.665922334701721
23.3333333333333	0.402970513079933	0.00807321880616495	0.0128862124069057	0.00999724623785511	0.00368538786864261	0.0969719887812557	0.201485256539966	0.666877242429716
23.4166666666667	0.403557207884522	0.00796947579302254	0.0126889969860868	0.00986593951879289	0.00367724448156371	0.0961672613382063	0.201778603942261	0.667819513059225
23.5	0.404142245002094	0.00786728518569001	0.0124953534108335	0.00973661865645825	0.00366882881406938	0.0953692107374146	0.202071122501047	0.668749369159681
23.5833333333333	0.404725643794671	0.0077666901668312	0.0123052742689897	0.00960923653030758	0.00366010062017899	0.0945777813322665	0.202362821897335	0.66966703336803
23.6666666666667	0.405307425879876	0.00766773720710011	0.012118755549256	0.00948374607600105	0.00365101776683055	0.0937929179670082	0.202653712939938	0.670572728388738
23.75	0.405887615130937	0.00757047606514092	0.011935796641189	0.0093601002854026	0.00364153623388073	0.0930145659767468	0.202943807565468	0.671466676993782
23.8333333333333	0.406466237676685	0.00747495978758799	0.0117564003352018	0.00923825220657999	0.00363161011410482	0.0922426711874501	0.203233118838342	0.672349102022658
23.9166666666667	0.407043321901553	0.00738124470906586	0.0115805728225639	0.00911815494380473	0.00362119161319677	0.0914771799159464	0.203521660950776	0.673220226382376
24	0.407618898445578	0.00728939045218924	0.0114083236954009	0.00899976165755213	0.00361023104976917	0.0907180389699247	0.203809449222789	0.674080273047463
24.0833333333333	0.4081930002044	0.00719945992756301	0.011239665946695	0.0088830255645013	0.00359867685535323	0.0899651956479348	0.2040965001022	0.674929465059961
24.1666666666667	0.408765662329261	0.00711151933378223	0.0110746159702844	0.00876789993753511	0.00358647557439884	0.089218597739387	0.20438283116463	0.675768025529428
24.25	0.409336922227007	0.00702563815743215	0.010913193560864	0.00865433810574022	0.0035735718642745	0.0884781935245522	0.204668461113504	0.676596177632938
24.3333333333333	0.409906819560088	0.00694188917308818	0.0107554219139849	0.00854229345440709	0.00355990849526738	0.0877439317745623	0.204953409780044	0.677414144615081
24.4166666666667	0.410475396246556	0.00686034844331592	0.0106013276260543	0.00843171942502995	0.00354542635058327	0.0870157617514096	0.205237698123278	0.678222149787961
24.5	0.411042696460065	0.00678109531867114	0.0104509406943361	0.00832256951530682	0.00353006442634661	0.0862936332079469	0.205521348230033	0.6790204165312
24.5833333333333	0.411608766629875	0.00670421243769977	0.0103042945169503	0.00821479727913951	0.00351375983160049	0.0855774963878881	0.205804383314937	0.679809168291934
24.6666666666667	0.412173655440845	0.00662978572693794	0.0101614258928732	0.00810835632663361	0.00349644778830664	0.0848673020258075	0.206086827720423	0.680588628584818
24.75	0.412737413833441	0.00655790440091196	0.0100223750219376	0.00800320032409849	0.00347806163134543	0.0841630013471399	0.206368706916721	0.681359020992017
24.8333333333333	0.413300095003731	0.00648866096213829	0.00988718550483262	0.00789928299404732	0.00345853280851587	0.0834645460681812	0.206650047501865	0.682120569163218
24.9166666666667	0.413861754403384	0.00642215120112359	0.00975590434310352	0.00779655811519704	0.00343779088053561	0.0827718883960876	0.206930877201692	0.68287349681562
25	0.414422449739675	0.00635847419636467	0.00962858193915204	0.00769497952246837	0.00341576352104095	0.082084981028876	0.207211224869837	0.683618027733938
