Time	A	B	C	D	E	F	G	H
15.4166666666667	0.214051931303448	0.027424243442274	0.00469770370159374	0.170396751884559	0.340793503769118	0.0384246930808151	0.052645502391707	0.492708158034816
15.5	0.212276355044093	0.0270725103057247	0.00467119002465991	0.170772187722066	0.341544375444132	0.0379018576187499	0.0520912323790599	0.49556365074486
15.5833333333333	0.21051564244985	0.0267249605494387	0.00464594498589957	0.171145395572735	0.34229079114547	0.0373843924737067	0.0515340465135697	0.498398601294014
15.6666666666667	0.208769666588235	0.0263815580782626	0.00462193886610627	0.17151643927501	0.34303287855002	0.0368723673275615	0.0509742002873669	0.501212813416671
15.75	0.207038301089376	0.0260422675198624	0.00459914003506649	0.171885382109482	0.343770764218964	0.036365843319406	0.0504119516075226	0.504006098158497
15.8333333333333	0.205321420146014	0.0257070542247228	0.00457751495155959	0.17225228679889	0.344504573597779	0.0358648730455478	0.0498475607960483	0.506778273876431
15.9166666666667	0.203618898513498	0.0253758842661479	0.0045570281633578	0.172617215508117	0.345234431016235	0.03536950055951	0.0492812905898957	0.509529166238686
16	0.201930611509791	0.0250487244402607	0.00453764230722626	0.172980229844198	0.345960459688396	0.0348797613720318	0.0487134061409574	0.512258608224748
16.0833333333333	0.200256435015468	0.0247255422660032	0.004519318108923	0.173341390856311	0.346682781712621	0.0343956824510679	0.0481441750160661	0.514966440125374
16.1666666666667	0.198596245473713	0.0244063059851367	0.00450201438319893	0.173700759035782	0.347401518071564	0.0339172822217889	0.0475738671969951	0.517652509542598
16.25	0.196949919890324	0.0240909845622411	0.00448568803379786	0.174058394316086	0.348116788632171	0.0334445705665811	0.0470027550804581	0.520316671389725
16.3333333333333	0.19531733583371	0.023779547684716	0.00447029405345649	0.174414356072842	0.348828712145683	0.0329775488250465	0.0464311134781092	0.522958787891333
16.4166666666667	0.193698371434891	0.0234719657627795	0.00445578552390441	0.174768703123818	0.349537406247637	0.032516209794003	0.0458592196165431	0.525578728583274
16.5	0.192092905387497	0.0231682099294691	0.00444211361586407	0.17512149372893	0.35024298745786	0.0320605377274842	0.0452873531372948	0.528176370312674
16.5833333333333	0.190500816947773	0.0228682520406412	0.00442922758905087	0.175472785590239	0.350945571180477	0.0316105083367393	0.0447157960968398	0.530751597237931
16.6666666666667	0.188921985934572	0.0225720646749713	0.00441707479217305	0.175822635851953	0.351645271703907	0.0311660887902336	0.0441448329665941	0.533304300828715
16.75	0.187356292757006	0.0222796210863559	0.00440560081571534	0.176171101057393	0.352342202114785	0.0307272380777887	0.04357475020766	0.535834379837295
16.8333333333333	0.185803618718526	0.0219908946803319	0.00439475117255822	0.176518236675578	0.353036473351155	0.0302939110161321	0.0430058315930309	0.538341739983056
16.9166666666667	0.18426384632101	0.021705858490497	0.00438447297859729	0.176864096627823	0.353728193255646	0.0298660622544465	0.0424383535297963	0.540826293637043
17	0.182736859292408	0.0214244851309112	0.00437471510552677	0.177208733244701	0.354417466489402	0.0294436466385105	0.0418725846338872	0.543287959793269
17.0833333333333	0.18122254258674	0.0211467467960969	0.00436542818083958	0.177552197266039	0.355104394532078	0.0290266192106985	0.0413087857300767	0.545726664068722
17.1666666666667	0.179720782384098	0.0208726152610387	0.00435656458782725	0.177894537840923	0.355789075681846	0.0286149352099812	0.0407472098519797	0.548142338703365
17.25	0.178231466090645	0.0206020618811836	0.00434807846558001	0.178235802527695	0.35647160505539	0.0282085500719247	0.0401881022420529	0.550534922560132
17.3333333333333	0.176754482338614	0.0203350575924411	0.00433992570898673	0.178576037293954	0.357152074587909	0.0278074194286915	0.0396317003515948	0.552904361124931
17.4166666666667	0.17528972098631	0.0200715729111828	0.00433206396873493	0.178915286516557	0.357830573033113	0.0274114991090398	0.0390782338407458	0.555250606506644
17.5	0.173837073118108	0.0198115779342429	0.00432445265131081	0.179253592981614	0.358507185963229	0.0270207451383238	0.0385279245784878	0.557573617437126
17.5833333333333	0.172396431044455	0.0195550423389178	0.00431705291899921	0.179590997884497	0.359181995768995	0.0266351137384936	0.0379809866426451	0.559873359271205
17.6666666666667	0.170967688301869	0.0193019353829663	0.00430982768988364	0.179927540829832	0.359855081659664	0.0262545613280954	0.0374376263198835	0.562149803986683
17.75	0.169550739652939	0.0190522259046096	0.00430274163784626	0.180263259831502	0.360526519663003	0.025879044522271	0.0368980421057104	0.564402930184336
17.8333333333333	0.168145481086324	0.018805882322531	0.00429576119256789	0.180598191312646	0.361196382625293	0.0255085201327585	0.0363624247044756	0.56663272308791
17.9166666666667	0.166751809816755	0.0185628726358766	0.00428885453952801	0.180932370105663	0.361864740211326	0.0251429451678917	0.0358309570293701	0.568839174544129
18	0.165369624285034	0.0183231644242543	0.00428199162000476	0.181265829452205	0.36253165890441	0.0247822768326004	0.0353038142024273	0.571022283022687
18.0833333333333	0.163998824158034	0.0180867248477349	0.00427514413107494	0.181598601003183	0.363197202006367	0.0244264725284104	0.034781163554522	0.573182053616253
18.1666666666667	0.162639310328699	0.0178535206468512	0.00426828552561401	0.181930714818766	0.363861429637531	0.0240754898534434	0.0342631646253711	0.575318498040469
18.25	0.161290984916043	0.0176235181425985	0.00426139101229607	0.182262199368376	0.364524398736752	0.0237292866024169	0.0337499691635331	0.57743163463395
18.3333333333333	0.159953751265153	0.0173966832364342	0.0042544375555939	0.182593081530696	0.365186163061392	0.0233878207666446	0.0332417211264085	0.579521488358284
18.4166666666667	0.158627513947185	0.0171729814102785	0.00424740387577892	0.182923386593663	0.365846773187326	0.0230510505340359	0.0327385566802396	0.581588090798033
18.5	0.157312178759367	0.0169523777265136	0.00424027044892123	0.183253138254472	0.366506276508944	0.0227189342890962	0.0322406042001104	0.583631480160732
18.5833333333333	0.156007652725	0.0167348368279841	0.00423301950688957	0.183582358619575	0.36716471723915	0.0223914306129269	0.031747984269947	0.585651701276891
18.6666666666667	0.154713844093451	0.0165203229379971	0.00422563503735134	0.18391106820468	0.367822136409361	0.0220684982832253	0.031260809682517	0.587648805599991
18.75	0.153430662340163	0.0163087998603218	0.00421810278377262	0.184239285934754	0.368478571869507	0.0217500962742847	0.03077918543943	0.589622851206487
18.8333333333333	0.152158018166648	0.0161002309791901	0.00421041024541812	0.184567029144017	0.369134058288034	0.0214361837569942	0.0303032087511375	0.591573902795808
18.9166666666667	0.150895823500489	0.0158945792592959	0.00420254667735121	0.184894313575949	0.369788627151899	0.0211267200988388	0.0298329690369327	0.593502031690357
19	0.149643991495339	0.0156918072457957	0.00419450309043395	0.185221153383287	0.370442306766573	0.0208216648638998	0.0293685479249507	0.595407315835507
19.0833333333333	0.148402436530924	0.0154918770643081	0.00418627225132702	0.185547561128022	0.371095122256044	0.0205209778128539	0.0289100192521683	0.597289839799609
19.1666666666667	0.147171074213041	0.0152947504209145	0.00417784868248978	0.185873547781405	0.371747095562809	0.0202246189029742	0.0284574490644043	0.599149694773985
19.25	0.145949821373556	0.015100388602158	0.00416922866218025	0.186199122723941	0.372398245447882	0.0199325482881295	0.0280108956163192	0.600986978572929
19.3333333333333	0.144738596070408	0.0149087524750447	0.00416041022445509	0.186524293745395	0.37304858749079	0.0196447263187845	0.0275704093714154	0.602801795633711
19.4166666666667	0.143537317587606	0.0147198024870426	0.00415139315916963	0.186849067044786	0.373698134089572	0.0193611135420001	0.0271360330020371	0.604594257016572
19.5	0.142345906435229	0.0145334986660823	0.00414217901197786	0.187173447230391	0.374346894460783	0.0190816707014328	0.0267078013893704	0.606364480404729
19.5833333333333	0.141164284349431	0.0143498006205566	0.00413277108433244	0.187497437319745	0.37499487463949	0.0188063587373352	0.026285741623443	0.60811259010437
19.6666666666667	0.139992374292432	0.0141686675393207	0.00412317443348465	0.187821038739638	0.375642077479276	0.0185351387865559	0.0258698730031248	0.609838717044657
19.75	0.138830100452527	0.0139900581916922	0.00411339587248447	0.188144251326117	0.376288502652234	0.0182679721825393	0.0254602070361271	0.611542998777726
19.8333333333333	0.137677388244079	0.0138139309274511	0.00410344397018052	0.188467073324487	0.376934146648973	0.0180048204553259	0.0250567474390034	0.613225579478686
19.9166666666667	0.136534164307525	0.0136402436768395	0.00409332905122007	0.188789501389309	0.377579002778617	0.0177456453315519	0.0246594901371488	0.614886609945619
20	0.13540035650937	0.0134689539505621	0.00408306319604907	0.189111530584401	0.378223061168801	0.0174904087344497	0.0242684232648003	0.616526247599581
20.0833333333333	0.134275893942192	0.0133000188397858	0.0040726602409121	0.189433154382838	0.378866308765676	0.0172390727838474	0.0238835271650368	0.618144656484601
20.1666666666667	0.13316070692464	0.0131333950161401	0.00406213577785243	0.189754364666952	0.379508729333903	0.0169915997961693	0.0235047743897789	0.619742007267681
20.25	0.132054727001432	0.0129690387317164	0.00405150715471197	0.190075151728331	0.380150303456662	0.0167479522844353	0.023132129699789	0.621318477238797
20.3333333333333	0.130957886943361	0.012806905819069	0.00404079347513129	0.190395504267821	0.380791008535642	0.0165080929582614	0.0227655500646715	0.622874250310898
20.4166666666667	0.129870120747286	0.012646951691214	0.00403001559854961	0.190715409395524	0.381430818791049	0.0162719847238597	0.0224049846628726	0.624409517019906
20.5	0.128791363636142	0.0124891313416304	0.00401919614020483	0.1910348526308	0.3820697052616	0.0160395906840381	0.0220503748816801	0.625924474524718
20.5833333333333	0.12772155205893	0.012333399344259	0.00400835947113349	0.191353817902264	0.382707635804528	0.0158108741382003	0.0217016543172239	0.627419326607202
20.6666666666667	0.126660623690727	0.0121797098535035	0.00399753171817079	0.191672287547789	0.383344575095578	0.0155857985823461	0.0213587487744757	0.628894283672201
20.75	0.125608517432678	0.0120280166042294	0.0039867407639506	0.191990242314505	0.38398048462901	0.0153643277090712	0.0210215762672487	0.63034956274753
20.8333333333333	0.124565173411999	0.011878272911765	0.00397601624690545	0.192307661358798	0.384615322717597	0.0151464254075672	0.0206900470181984	0.63178538748398
20.9166666666667	0.123530532907365	0.0117304317824016	0.00396538936550035	0.192624522350789	0.385249044701578	0.0149320557137926	0.0203640638811763	0.633201987838188
21	0.122504537528163	0.0115844471289029	0.0039548907248052	0.192940802623576	0.385881605247152	0.0147211822623517	0.0200435269871292	0.634599596584285
21.0833333333333	0.121487128393745	0.0114402749860147	0.00394454818306714	0.193256480322481	0.386512960644961	0.0145137677383746	0.0197283383899983	0.635978445825532
21.1666666666667	0.120478246058818	0.0112978736209649	0.00393438665594436	0.193571534509525	0.387143069019051	0.0143097738276873	0.0194184024890736	0.637338766677199
21.25	0.11947783051344	0.0111572035334644	0.00392442811650613	0.193885945163432	0.387771890326864	0.0141091612168121	0.0191136260289936	0.638680789266565
21.3333333333333	0.118485821183024	0.0110182274557067	0.00391469159523282	0.194199693179622	0.388399386359244	0.0139118895929674	0.018813918099746	0.640004742732914
21.4166666666667	0.117502156928335	0.0108809103523676	0.00390519318001585	0.194512760370217	0.389025520740435	0.0137179176440681	0.0185191901366669	0.641310855227542
21.5	0.116526776045492	0.0107452194206059	0.00389594601615773	0.19482512946404	0.389650258928081	0.0135272030587251	0.0182293559204413	0.642599353913751
21.5833333333333	0.115559616265965	0.0106111240900628	0.00388696030637205	0.195136784106613	0.390273568213226	0.0133397025262456	0.017944331577103	0.643870464966851
21.6666666666667	0.11460061475658	0.0104785960228621	0.00387824331078346	0.195447708860157	0.390895417720315	0.013155371736633	0.0176640355780345	0.645124413574163
21.75	0.113649708119514	0.0103476091136103	0.00386979934692771	0.195757889203595	0.39151577840719	0.0129741653805868	0.0173883887399671	0.646361423935012
21.8333333333333	0.112706832392297	0.0102181394893964	0.00386162978975161	0.196067311532549	0.392134623065097	0.012796037149503	0.0171173142249808	0.647581719260735
21.9166666666667	0.111771923047815	0.0100901655097921	0.00385373307161305	0.19637596315934	0.39275192631868	0.0126209397354735	0.0168507375405045	0.648785521774675
22	0.110844914994303	0.00996366776685169	0.00384610468228101	0.196683832312991	0.393367664625983	0.0124488248312868	0.0165885865393157	0.649973052712184
22.0833333333333	0.109925742575352	0.00983862908511207	0.00383873716893552	0.196990908139225	0.393981816278449	0.0122796431304272	0.0163307914195408	0.651144532320621
22.1666666666667	0.109014339569904	0.00971503452159274	0.00383162013616771	0.197297180700462	0.394594361400925	0.0121133443270754	0.016077284724655	0.652300179859356
22.25	0.108110639192257	0.0095928713657958	0.00382474024597977	0.197602640975827	0.395205281951653	0.0119498771161085	0.0158280013434821	0.653440213599763
22.3333333333333	0.107214574092059	0.00947212913970601	0.003818081217785	0.19790728086114	0.395814561722279	0.0117891891930995	0.0155828785101947	0.654564850825229
22.4166666666667	0.106326076354313	0.00935279959779068	0.00381162382840773	0.198211093168924	0.396422186337847	0.0116312272543178	0.0153418558043143	0.655674307831146
22.5	0.105445077499375	0.00923487672699976	0.0038053459120834	0.198514071628401	0.397028143256802	0.0114759369967291	0.0151048751507111	0.656768799924914
22.5833333333333	0.104571508482953	0.00911835674676582	0.00379922236045851	0.198816210885494	0.397632421770987	0.0113232631179951	0.0148718808196039	0.657848541425943
22.6666666666667	0.103705299696108	0.00900323810900402	0.00379322512259066	0.199117506502825	0.398235013005649	0.0111731493164738	0.0146428194265606	0.658913745665651
22.75	0.102846380965256	0.00888952149811214	0.00378732320494849	0.199417954959716	0.398835909919432	0.0110255382912196	0.0144176399324975	0.659964624987463
22.8333333333333	0.101994681552165	0.00877720983097057	0.00378148267141174	0.19971755365219	0.39943510730438	0.0108803717419828	0.01419629364368	0.661001390746813
22.9166666666667	0.101150130153955	0.00866630825694232	0.00377566664327124	0.200016300892969	0.400032601785939	0.0107375903692101	0.0139787342117221	0.662024253311143
23	0.1003126549031	0.00855682415787298	0.00376983529922887	0.200314195911476	0.400628391822953	0.0105971338740446	0.0137649176335864	0.663033422059904
23.0833333333333	0.0994821833674287	0.00844876714809079	0.00376394587539759	0.200611238853833	0.401222477707667	0.0104589409583252	0.0135548022515847	0.664029105384553
23.1666666666667	0.0986586425501204	0.00834214907440658	0.00375795266530146	0.200907430782863	0.401814861565726	0.0103229493245874	0.013348348753377	0.665011510688557
23.25	0.0978419588897085	0.00823698401611378	0.0037518070198756	0.201202773678088	0.402405547356177	0.0101890956760626	0.0131455201719726	0.665980844387392
23.3333333333333	0.0970320582600797	0.00813328828498846	0.00374545734746619	0.201497270435731	0.402994540871462	0.0100573157166788	0.0129462818857293	0.66693731190854
23.4166666666667	0.0962288659704735	0.00803108042528927	0.00373884911383052	0.201790924868714	0.403581849737429	0.00992754415105978	0.0127506016183537	0.667881117691492
23.5	0.0954323067654825	0.00793038121375749	0.00373192484213695	0.202083741706661	0.404167483413321	0.0097997146845259	0.0125584494389011	0.668812465187749
23.5833333333333	0.0946423048250527	0.00783121365961701	0.00372462411296489	0.202375726595892	0.404751453191785	0.00967376002309356	0.0123697977617757	0.669731556860817
23.6666666666667	0.0938587837644828	0.00773360300457432	0.00371688356430485	0.202666886099433	0.405333772198865	0.00954961187347544	0.0121846213467304	0.670638594186213
23.75	0.0930816666344248	0.00763757672281852	0.00370863689155842	0.202957227697004	0.405914455394008	0.00942720094308039	0.0120028972988667	0.67153377765146
23.8333333333333	0.0923108759208838	0.00754316452102134	0.00369981484753826	0.203246759785029	0.406493519570058	0.00930645694001353	0.0118246050686353	0.672417306756092
23.9166666666667	0.091546333545218	0.0074503983383371	0.0036903452424681	0.203535491676631	0.407070983353261	0.00918730857307617	0.0116497264518353	0.673289380011648
24	0.0907879608641386	0.00735931234640273	0.00368015294398275	0.203823433601632	0.407646867203263	0.00906968355176584	0.0114782455896146	0.674150194941677
24.0833333333333	0.0900356786697099	0.0072699429493378	0.00366915987712811	0.204110596706555	0.40822119341311	0.00895350858627631	0.0113101489684699	0.674999948081736
24.1666666666667	0.0892894071893495	0.00718232878374445	0.00365728502436113	0.204396993054623	0.408793986109246	0.00883870938749754	0.0111454254202468	0.675838834979391
24.25	0.0885490660858278	0.00709651071870745	0.00364444442554988	0.204682635625759	0.409365271251518	0.00872521066701574	0.0109840661221395	0.676667050194214
24.3333333333333	0.0878145744572686	0.00701253185579419	0.00363055117797345	0.204967538316585	0.409935076633171	0.00861293613711332	0.010826064596691	0.677484787297787
24.4166666666667	0.0870858508371486	0.00693043752905465	0.00361551543632206	0.205251715940426	0.410503431880852	0.00850180851076891	0.0106714167117932	0.6782922388737
24.5	0.0863628131942974	0.00685027530502144	0.00359924441269697	0.205535184227303	0.411070368454606	0.00839174950165735	0.0105201206806865	0.679089596517551
24.5833333333333	0.0856453789328983	0.00677209498270977	0.00358164237661055	0.205817959823939	0.411635919647879	0.00828267982414974	0.0103721770619604	0.679877050836945
24.6666666666667	0.0849334648924872	0.00669594859361746	0.0035626106549862	0.206100060293759	0.412200120587517	0.00817451919331335	0.0102275887595529	0.680654791451497
24.75	0.084226987347953	0.00662189040172494	0.00354204763215844	0.206381504116883	0.412763008233767	0.00806718632491169	0.0100863610227507	0.681423006992831
24.8333333333333	0.0835258620095383	0.00654997690349526	0.00351984874987285	0.206662310690137	0.413324621380274	0.0079605989354045	0.00994850144618969	0.682181885104576
24.9166666666667	0.0828300040228381	0.00648026682787407	0.0034959065072861	0.206942500327042	0.413885000654084	0.00785467374194773	0.0098140199698541	0.682931612442371
25	0.082139327968801	0.00641282113628963	0.0034701104609659	0.207222094257822	0.414444188515645	0.00774932646239353	0.00968292887907709	0.683672374673864
