Time	r1:	r2:	r3:	r4:	r5:	r6:
19.3333333333333	0.0144748625097928	0.00379264076419915	0.00389965511777218	0.0129656589116848	0.0163941886791786	0.0216434419184013
19.4166666666667	0.0143559800573017	0.00378552116219891	0.00389491328416888	0.0128219013852006	0.0162001567732205	0.0213758666367045
19.5	0.014238044127421	0.00377847639770355	0.00389021720543066	0.0126794977258817	0.016007948630972	0.0211097432914341
19.5833333333333	0.0141210400072982	0.00377150845137911	0.00388554779263966	0.0125384362746613	0.0158175502342155	0.0208451513582703
19.6666666666667	0.0140049529840811	0.00376461930389165	0.00388088595687803	0.012398705372473	0.0156289475647331	0.0205821703128934
19.75	0.0138897683449174	0.0037578109359072	0.00387621260922791	0.0122602933602502	0.0154421266043069	0.0203208796309836
19.8333333333333	0.0137754713769547	0.00375108532809182	0.00387150866077144	0.0121231885789264	0.0152570733347193	0.0200613587882213
19.9166666666667	0.0136620473673408	0.00374444446111154	0.00386675502259078	0.0119873793694348	0.0150737737377524	0.0198036872602866
20	0.0135494816032233	0.0037378903156324	0.00386193260576806	0.0118528540727091	0.0148922137951884	0.0195479445228599
20.0833333333333	0.0134377593717499	0.00373142487232046	0.00385702232138543	0.0117196010296825	0.0147123794888095	0.0192942100516214
20.1666666666667	0.0133268659600683	0.00372505011184176	0.00385200508052504	0.0115876085812886	0.0145342568003978	0.0190425633222514
20.25	0.0132167866553262	0.00371876801486234	0.00384686179426902	0.0114568650684607	0.0143578317117357	0.0187930838104302
20.3333333333333	0.0131075067446712	0.00371258056204824	0.00384157337369953	0.0113273588321324	0.0141830902046053	0.0185458509918379
20.4166666666667	0.0129990115152511	0.00370648973406552	0.0038361207298987	0.0111990782132369	0.0140100182607887	0.018300944342155
20.5	0.0128912862542135	0.0037004975115802	0.00383048477394869	0.0110720115527078	0.0138386018620683	0.0180584433370615
20.5833333333333	0.0127843162487062	0.00369460587525835	0.00382464641693163	0.0109461471914785	0.0136688269902261	0.0178184274522379
20.6666666666667	0.0126780867858767	0.00368881680576599	0.00381858656992967	0.0108214734704824	0.0135006796270444	0.0175809761633644
20.75	0.0125725831528729	0.00368313228376918	0.00381228614402496	0.010697978730653	0.0133341457543055	0.0173461689461213
20.8333333333333	0.0124677906368423	0.00367755428993396	0.00380572605029963	0.0105756513129236	0.0131692113537914	0.0171140852761887
20.9166666666667	0.0123636981063685	0.00367208042303758	0.00379889221472221	0.0104544822175118	0.0130058674583679	0.0168847894073168
21	0.0122603087557785	0.00366669075430208	0.00379179062280664	0.0103344730817719	0.0128441253052352	0.0166582847055341
21.0833333333333	0.0121576293608352	0.00366136097306071	0.00378443227495326	0.0102156282023419	0.0126840011826769	0.0164345593149393
21.1666666666667	0.0120556666973014	0.00365606676864671	0.00377682817156239	0.0100979518758603	0.0125255113789766	0.0162136013796307
21.25	0.0119544275409399	0.00365078383039335	0.00376898931303436	0.00998144839896526	0.0123686721824179	0.0159953990437068
21.3333333333333	0.0118539186675136	0.00364548784763386	0.00376092669976949	0.00986612206829509	0.0122134998812845	0.0157799404512661
21.4166666666667	0.0117541468527854	0.0036401545097015	0.00375265133216812	0.00975197718048804	0.01206001076386	0.0155672137464069
21.5	0.011655118872518	0.00363475950592951	0.00374417421063057	0.00963901803218239	0.0119082211184281	0.0153572070732278
21.5833333333333	0.0115568415024744	0.00362927852565114	0.00373550633555716	0.00952724892001642	0.0117581472332724	0.0151499085758273
21.6666666666667	0.0114593215184173	0.00362368725819965	0.00372665870734822	0.00941667414062839	0.0116098053966766	0.0149453063983037
21.75	0.0113625656961097	0.00361796139290827	0.00371764232640408	0.00930729799065657	0.0114632118969243	0.0147433886847555
21.8333333333333	0.0112665808113144	0.00361207661911026	0.00370846819312507	0.00919912476673925	0.0113183830222991	0.0145441435792811
21.9166666666667	0.0111713736397942	0.00360600862613886	0.0036991473079115	0.00909215876551468	0.0111753350610847	0.0143475592259791
22	0.0110769509573119	0.00359973310332733	0.00368969067116371	0.00898640428362115	0.0110340843015646	0.0141536237689479
22.0833333333333	0.0109833195396305	0.00359322574000891	0.00368010928328203	0.00888186561769691	0.0108946470320227	0.0139623253522859
22.1666666666667	0.0108904861625127	0.00358646222551685	0.00367041414466678	0.00877854706438026	0.0107570395407424	0.0137736521200916
22.25	0.0107984576017214	0.0035794182491844	0.00366061625571828	0.00867645292030944	0.0106212781160075	0.0135875922164634
22.3333333333333	0.0107072406330195	0.00357206950034481	0.00365072661683686	0.00857558748212275	0.0104873790461016	0.0134041337854998
22.4166666666667	0.0106168420321698	0.00356439166833133	0.00364075622842285	0.00847595504645844	0.0103553586193083	0.0132232649712992
22.5	0.0105272685749351	0.0035563604424772	0.00363071609087658	0.0083775599099548	0.0102252331239112	0.0130449739179602
22.5833333333333	0.0104385270370784	0.00354795151211567	0.00362061720459837	0.00828040636925009	0.010097018848194	0.012869248769581
22.6666666666667	0.0103506241943623	0.00353914056657999	0.00361047056998855	0.00818449872098258	0.00997073208044041	0.0126960776702603
22.75	0.0102635668225499	0.00352990329520342	0.00360028718744744	0.00808984126179054	0.00984638910893396	0.0125254487640965
22.8333333333333	0.0101773616974039	0.00352021538731919	0.00359007805737538	0.00799643828831226	0.00972400622195834	0.0123573501951879
22.9166666666667	0.0100920155946872	0.00351005253226057	0.00357985418017268	0.007904294097186	0.00960359970779719	0.0121917701076331
23	0.0100075352901626	0.00349939041936078	0.00356962655623968	0.00781341298505003	0.00948518585473414	0.0120286966455306
23.0833333333333	0.00992392755959301	0.00348820473795309	0.00355940618597669	0.00772379924854262	0.00936878095105283	0.0118681179529786
23.1666666666667	0.00984119917874124	0.00347647117737075	0.00354920406978406	0.00763545718430204	0.00925440128503691	0.0117100221740759
23.25	0.00975935692337014	0.00346416542694699	0.0035390312080621	0.00754839108896657	0.00914206314497001	0.0115543974529206
23.3333333333333	0.00967840756924256	0.00345126317601508	0.00352889860121113	0.00746260525917448	0.00903178281913578	0.0114012319336115
23.4166666666667	0.00959835789212134	0.00343774011390825	0.00351881724963149	0.00737810399156404	0.00892357659581787	0.0112505137602468
23.5	0.00951921466776934	0.00342357192995976	0.00350879815372351	0.00729489158277352	0.00881746076329989	0.011102231076925
23.5833333333333	0.0094409846719494	0.00340873431350285	0.0034988523138875	0.0072129723294412	0.00871345160986551	0.0109563720277446
23.6666666666667	0.00936367468042436	0.00339320295387078	0.0034889907305238	0.00713235052820533	0.00861156542379835	0.0108129247568041
23.75	0.00928729146895708	0.00337695354039678	0.00347922440403274	0.00705303047570421	0.00851181849338207	0.0106718774082018
23.8333333333333	0.0092118418133104	0.00335996176241412	0.00346956433481463	0.00697501646857609	0.0084142271069003	0.0105332181260363
23.9166666666667	0.00913733248924717	0.00334220330925604	0.0034600215232698	0.00689831280345925	0.00831880755263668	0.010396935054406
24	0.00906377027253023	0.00332365387025579	0.00345060696979859	0.00682292377699196	0.00822557611887485	0.0102630163374094
24.0833333333333	0.00899116193892244	0.00330428913474661	0.00344133167480131	0.0067488536858125	0.00813454909389845	0.0101314501191448
24.1666666666667	0.00891951426418663	0.00328408479206175	0.0034322066386783	0.00667610682655913	0.00804574276599113	0.0100022245437108
24.25	0.00884883402408566	0.00326301653153447	0.00342324286182987	0.00660468749587013	0.00795917342343652	0.00987532775520587
24.3333333333333	0.00877912799438238	0.00324106004249801	0.00341445134465637	0.00653459999038376	0.00787485735451827	0.00975074789772836
24.4166666666667	0.00871040295083962	0.00321819101428561	0.00340584308755811	0.00646584860673831	0.00779281084752002	0.00962847311537678
24.5	0.00864266566922024	0.00319438513623054	0.00339742909093541	0.00639843764157203	0.0077130501907254	0.00950849155224957
24.5833333333333	0.00857592292528709	0.00316961809766603	0.00338922035518862	0.00633237139152321	0.00763559167241805	0.00939079135244518
24.6666666666667	0.008510181494803	0.00314386558792534	0.00338122788071804	0.00626765415323012	0.00756045158088163	0.00927536066006208
24.75	0.00844544815353084	0.00311710329634171	0.00337346266792402	0.00620429022333102	0.00748764620439977	0.0091621876191987
24.8333333333333	0.00838172967723343	0.00308930691224839	0.00336593571720687	0.00614228389846419	0.0074171918312561	0.00905126037395351
24.9166666666667	0.00831903284167364	0.00306045212497863	0.00335865802896692	0.0060816394752679	0.00734910474973428	0.00894256706842496
25	0.00825736442261431	0.00303051462386568	0.0033516406036045	0.00602236125038042	0.00728340124811794	0.0088360958467115
